filename,offset,offsetend
/home/pop/fichier9.txt,0,4
/home/pop/fichier7.txt,5,7
/home/pop/fichier5.txt,6,8
/home/pop/fichier12.txt,2,3
/home/pop/fichier11.txt,0,3
/home/pop/fichier6.txt,0,2
/home/pop/fichier1.txt,10,11
/home/pop/fichier10.txt,2,6
/home/pop/fichier6.txt,1,2
/home/pop/fichier10.txt,1,5
/home/pop/fichier12.txt,3,4
/home/pop/fichier11.txt,5,6
/home/pop/fichier5.txt,1,4
/home/pop/fichier10.txt,6,7
/home/pop/fichier9.txt,2,3
/home/pop/fichier8.txt,5,6
/home/pop/fichier7.txt,5,6
/home/pop/fichier1.txt,5,8
/home/pop/fichier9.txt,3,5
/home/pop/fichier4.txt,1,2
/home/pop/fichier1.txt,8,10
/home/pop/fichier3.txt,8,9
/home/pop/fichier3.txt,10,11
/home/pop/fichier1.txt,0,8
/home/pop/fichier5.txt,4,6
/home/pop/fichier2.txt,2,4
/home/pop/fichier3.txt,1,2
/home/pop/fichier10.txt,0,5
/home/pop/fichier3.txt,3,11
/home/pop/fichier1.txt,7,9
/home/pop/fichier1.txt,7,12
/home/pop/fichier12.txt,1,4
/home/pop/fichier9.txt,0,2
/home/pop/fichier7.txt,0,1
/home/pop/fichier3.txt,9,10
/home/pop/fichier11.txt,2,5
/home/pop/fichier11.txt,6,8
/home/pop/fichier1.txt,1,8
/home/pop/fichier5.txt,2,6
/home/pop/fichier10.txt,5,7
/home/pop/fichier4.txt,2,3
/home/pop/fichier4.txt,2,3
/home/pop/fichier4.txt,1,3
/home/pop/fichier8.txt,2,4
/home/pop/fichier9.txt,0,3
/home/pop/fichier12.txt,4,5
/home/pop/fichier12.txt,2,3
/home/pop/fichier12.txt,2,3
/home/pop/fichier10.txt,2,7
/home/pop/fichier10.txt,3,7
/home/pop/fichier12.txt,3,4
/home/pop/fichier6.txt,0,2
/home/pop/fichier8.txt,2,3
/home/pop/fichier10.txt,6,7
/home/pop/fichier10.txt,1,3
/home/pop/fichier3.txt,8,10
/home/pop/fichier8.txt,1,2
/home/pop/fichier2.txt,2,4
/home/pop/fichier12.txt,4,5
/home/pop/fichier12.txt,0,5
/home/pop/fichier3.txt,1,5
/home/pop/fichier9.txt,2,5
/home/pop/fichier5.txt,7,8
/home/pop/fichier3.txt,1,2
/home/pop/fichier12.txt,2,4
/home/pop/fichier10.txt,6,7
/home/pop/fichier3.txt,5,8
/home/pop/fichier10.txt,6,7
/home/pop/fichier11.txt,6,8
/home/pop/fichier5.txt,6,8
/home/pop/fichier5.txt,0,8
/home/pop/fichier10.txt,3,5
/home/pop/fichier10.txt,0,6
/home/pop/fichier11.txt,7,8
/home/pop/fichier12.txt,2,5
/home/pop/fichier12.txt,0,1
/home/pop/fichier8.txt,1,2
/home/pop/fichier2.txt,3,4
/home/pop/fichier4.txt,1,3
/home/pop/fichier10.txt,3,7
/home/pop/fichier10.txt,1,5
/home/pop/fichier12.txt,2,4
/home/pop/fichier7.txt,6,7
/home/pop/fichier12.txt,2,4
/home/pop/fichier12.txt,2,5
/home/pop/fichier8.txt,1,4
/home/pop/fichier12.txt,4,5
/home/pop/fichier9.txt,2,3
/home/pop/fichier9.txt,2,5
/home/pop/fichier2.txt,2,3
/home/pop/fichier5.txt,6,7
/home/pop/fichier1.txt,8,10
/home/pop/fichier10.txt,0,4
/home/pop/fichier1.txt,8,9
/home/pop/fichier1.txt,10,11
/home/pop/fichier5.txt,7,8
/home/pop/fichier9.txt,0,3
/home/pop/fichier4.txt,1,3
/home/pop/fichier9.txt,0,2
/home/pop/fichier5.txt,7,8
/home/pop/fichier11.txt,2,6
/home/pop/fichier2.txt,0,4
/home/pop/fichier3.txt,8,10
/home/pop/fichier10.txt,4,5
/home/pop/fichier2.txt,3,4
/home/pop/fichier2.txt,3,4
/home/pop/fichier11.txt,5,7
/home/pop/fichier3.txt,4,7
/home/pop/fichier7.txt,0,3
/home/pop/fichier8.txt,5,6
/home/pop/fichier11.txt,2,4
/home/pop/fichier7.txt,4,8
/home/pop/fichier9.txt,4,5
/home/pop/fichier9.txt,2,5
/home/pop/fichier1.txt,8,9
/home/pop/fichier4.txt,0,1
/home/pop/fichier2.txt,0,1
/home/pop/fichier11.txt,6,7
/home/pop/fichier11.txt,0,5
/home/pop/fichier4.txt,0,2
/home/pop/fichier5.txt,4,8
/home/pop/fichier4.txt,0,1
/home/pop/fichier8.txt,2,4
/home/pop/fichier10.txt,0,6
/home/pop/fichier11.txt,3,6
/home/pop/fichier11.txt,4,8
/home/pop/fichier3.txt,9,10
/home/pop/fichier7.txt,5,7
/home/pop/fichier10.txt,6,7
/home/pop/fichier4.txt,2,3
/home/pop/fichier9.txt,1,5
/home/pop/fichier7.txt,1,4
/home/pop/fichier6.txt,1,2
/home/pop/fichier12.txt,2,4
/home/pop/fichier10.txt,3,5
/home/pop/fichier12.txt,3,5
/home/pop/fichier12.txt,3,5
/home/pop/fichier9.txt,3,4
/home/pop/fichier5.txt,4,8
/home/pop/fichier10.txt,3,6
/home/pop/fichier3.txt,7,9
/home/pop/fichier3.txt,2,9
/home/pop/fichier8.txt,3,4
/home/pop/fichier6.txt,0,1
/home/pop/fichier7.txt,3,8
/home/pop/fichier9.txt,4,5
/home/pop/fichier11.txt,0,3
/home/pop/fichier9.txt,3,5
/home/pop/fichier10.txt,5,6
/home/pop/fichier7.txt,1,6
/home/pop/fichier3.txt,10,11
/home/pop/fichier1.txt,10,12
/home/pop/fichier4.txt,2,3
/home/pop/fichier10.txt,2,4
/home/pop/fichier8.txt,2,4
/home/pop/fichier8.txt,4,5
/home/pop/fichier1.txt,10,11
/home/pop/fichier1.txt,2,6
/home/pop/fichier2.txt,3,4
/home/pop/fichier6.txt,0,2
/home/pop/fichier11.txt,7,8
/home/pop/fichier8.txt,1,3
/home/pop/fichier8.txt,3,5
/home/pop/fichier7.txt,0,2
/home/pop/fichier12.txt,2,5
/home/pop/fichier8.txt,4,6
/home/pop/fichier3.txt,8,9
/home/pop/fichier2.txt,3,4
/home/pop/fichier8.txt,1,6
/home/pop/fichier3.txt,5,10
/home/pop/fichier4.txt,1,2
/home/pop/fichier3.txt,3,4
/home/pop/fichier12.txt,2,3
/home/pop/fichier6.txt,0,2
/home/pop/fichier10.txt,3,7
/home/pop/fichier9.txt,0,4
/home/pop/fichier9.txt,1,5
/home/pop/fichier11.txt,3,7
/home/pop/fichier10.txt,2,7
/home/pop/fichier8.txt,0,6
/home/pop/fichier4.txt,2,3
/home/pop/fichier5.txt,7,8
/home/pop/fichier7.txt,0,7
/home/pop/fichier8.txt,2,4
/home/pop/fichier8.txt,4,6
/home/pop/fichier8.txt,4,5
/home/pop/fichier7.txt,5,6
/home/pop/fichier1.txt,11,12
/home/pop/fichier8.txt,1,2
/home/pop/fichier6.txt,0,1
/home/pop/fichier12.txt,2,5
/home/pop/fichier4.txt,0,1
/home/pop/fichier12.txt,2,3
/home/pop/fichier10.txt,6,7
/home/pop/fichier5.txt,3,8
/home/pop/fichier4.txt,1,2
/home/pop/fichier4.txt,1,2
/home/pop/fichier7.txt,6,7
/home/pop/fichier2.txt,0,4
/home/pop/fichier5.txt,3,8
/home/pop/fichier4.txt,0,2
/home/pop/fichier9.txt,4,5
/home/pop/fichier6.txt,0,2
/home/pop/fichier11.txt,1,8
/home/pop/fichier8.txt,0,5
/home/pop/fichier3.txt,7,8
/home/pop/fichier10.txt,1,2
/home/pop/fichier11.txt,7,8
/home/pop/fichier5.txt,6,8
/home/pop/fichier10.txt,4,5
/home/pop/fichier1.txt,1,10
/home/pop/fichier2.txt,3,4
/home/pop/fichier5.txt,5,7
/home/pop/fichier5.txt,5,6
/home/pop/fichier5.txt,0,8
/home/pop/fichier5.txt,4,6
/home/pop/fichier10.txt,0,5
/home/pop/fichier6.txt,1,2
/home/pop/fichier10.txt,4,5
/home/pop/fichier2.txt,2,3
/home/pop/fichier6.txt,0,1
/home/pop/fichier12.txt,1,3
/home/pop/fichier3.txt,4,6
/home/pop/fichier5.txt,5,6
/home/pop/fichier2.txt,1,2
/home/pop/fichier6.txt,0,2
/home/pop/fichier2.txt,2,4
/home/pop/fichier10.txt,0,1
/home/pop/fichier2.txt,3,4
/home/pop/fichier11.txt,3,4
/home/pop/fichier6.txt,1,2
/home/pop/fichier10.txt,4,7
/home/pop/fichier12.txt,3,5
/home/pop/fichier3.txt,8,10
/home/pop/fichier2.txt,1,2
/home/pop/fichier1.txt,4,11
/home/pop/fichier1.txt,5,7
/home/pop/fichier8.txt,5,6
/home/pop/fichier5.txt,1,4
/home/pop/fichier1.txt,7,8
/home/pop/fichier10.txt,5,6
/home/pop/fichier12.txt,3,4
/home/pop/fichier2.txt,3,4
/home/pop/fichier6.txt,0,2
/home/pop/fichier7.txt,4,8
/home/pop/fichier12.txt,3,4
/home/pop/fichier4.txt,2,3
/home/pop/fichier4.txt,1,3
/home/pop/fichier4.txt,2,3
/home/pop/fichier3.txt,1,9
/home/pop/fichier11.txt,2,4
/home/pop/fichier8.txt,4,6
/home/pop/fichier6.txt,0,1
/home/pop/fichier3.txt,4,11
/home/pop/fichier1.txt,2,7
/home/pop/fichier9.txt,4,5
/home/pop/fichier2.txt,1,3
/home/pop/fichier6.txt,1,2
/home/pop/fichier4.txt,0,2
/home/pop/fichier9.txt,0,1
/home/pop/fichier1.txt,1,8
/home/pop/fichier9.txt,4,5
/home/pop/fichier9.txt,0,1
/home/pop/fichier11.txt,7,8
/home/pop/fichier11.txt,2,5
/home/pop/fichier10.txt,0,3
/home/pop/fichier10.txt,0,7
/home/pop/fichier8.txt,1,2
/home/pop/fichier9.txt,0,4
/home/pop/fichier1.txt,1,9
/home/pop/fichier3.txt,1,6
/home/pop/fichier11.txt,2,5
/home/pop/fichier11.txt,6,8
/home/pop/fichier9.txt,1,2
/home/pop/fichier5.txt,4,5
/home/pop/fichier2.txt,2,3
/home/pop/fichier3.txt,6,7
/home/pop/fichier10.txt,5,6
/home/pop/fichier12.txt,4,5
/home/pop/fichier7.txt,1,3
/home/pop/fichier11.txt,5,8
/home/pop/fichier9.txt,1,4
/home/pop/fichier3.txt,3,11
/home/pop/fichier4.txt,0,3
/home/pop/fichier4.txt,0,1
/home/pop/fichier8.txt,0,5
/home/pop/fichier7.txt,6,7
/home/pop/fichier6.txt,0,1
/home/pop/fichier9.txt,2,4
/home/pop/fichier9.txt,2,4
/home/pop/fichier10.txt,3,5
/home/pop/fichier7.txt,5,7
/home/pop/fichier11.txt,7,8
/home/pop/fichier3.txt,10,11
/home/pop/fichier4.txt,1,2
/home/pop/fichier9.txt,4,5
/home/pop/fichier8.txt,0,2
/home/pop/fichier7.txt,6,8
/home/pop/fichier8.txt,3,6
/home/pop/fichier10.txt,4,5
/home/pop/fichier8.txt,4,6
/home/pop/fichier2.txt,0,1
/home/pop/fichier7.txt,3,7
/home/pop/fichier5.txt,3,6
/home/pop/fichier3.txt,6,7
/home/pop/fichier9.txt,4,5
/home/pop/fichier8.txt,1,2
/home/pop/fichier8.txt,1,5
/home/pop/fichier3.txt,9,10
/home/pop/fichier12.txt,4,5
/home/pop/fichier5.txt,3,5
/home/pop/fichier2.txt,2,4
/home/pop/fichier1.txt,6,7
/home/pop/fichier4.txt,1,2
/home/pop/fichier6.txt,0,2
/home/pop/fichier8.txt,1,4
/home/pop/fichier5.txt,6,7
/home/pop/fichier3.txt,5,11
/home/pop/fichier3.txt,6,7
/home/pop/fichier11.txt,7,8
/home/pop/fichier6.txt,1,2
/home/pop/fichier7.txt,2,7
/home/pop/fichier10.txt,5,6
/home/pop/fichier9.txt,1,5
/home/pop/fichier1.txt,10,11
/home/pop/fichier12.txt,0,2
/home/pop/fichier4.txt,1,3
/home/pop/fichier6.txt,0,1
/home/pop/fichier10.txt,3,6
/home/pop/fichier9.txt,4,5
/home/pop/fichier8.txt,3,4
/home/pop/fichier1.txt,10,11
/home/pop/fichier4.txt,1,3
/home/pop/fichier5.txt,4,8
/home/pop/fichier8.txt,4,5
/home/pop/fichier11.txt,7,8
/home/pop/fichier3.txt,9,11
/home/pop/fichier9.txt,1,2
/home/pop/fichier10.txt,4,5
/home/pop/fichier3.txt,4,7
/home/pop/fichier9.txt,0,5
/home/pop/fichier5.txt,4,7
/home/pop/fichier5.txt,4,5
/home/pop/fichier2.txt,1,3
/home/pop/fichier2.txt,3,4
/home/pop/fichier7.txt,1,4
/home/pop/fichier6.txt,1,2
/home/pop/fichier11.txt,0,2
/home/pop/fichier9.txt,2,4
/home/pop/fichier5.txt,5,8
/home/pop/fichier5.txt,3,6
/home/pop/fichier1.txt,5,9
/home/pop/fichier4.txt,2,3
/home/pop/fichier6.txt,1,2
/home/pop/fichier9.txt,0,5
/home/pop/fichier4.txt,2,3
/home/pop/fichier10.txt,3,5
/home/pop/fichier1.txt,7,9
/home/pop/fichier7.txt,4,8
/home/pop/fichier7.txt,0,1
/home/pop/fichier2.txt,0,1
/home/pop/fichier8.txt,1,6
/home/pop/fichier2.txt,1,4
/home/pop/fichier10.txt,1,2
/home/pop/fichier10.txt,3,6
/home/pop/fichier9.txt,4,5
/home/pop/fichier6.txt,1,2
/home/pop/fichier11.txt,4,7
/home/pop/fichier1.txt,2,8
/home/pop/fichier4.txt,2,3
/home/pop/fichier12.txt,0,4
/home/pop/fichier8.txt,3,5
/home/pop/fichier2.txt,0,4
/home/pop/fichier5.txt,5,7
/home/pop/fichier6.txt,1,2
/home/pop/fichier2.txt,3,4
/home/pop/fichier10.txt,2,3
/home/pop/fichier8.txt,2,6
/home/pop/fichier5.txt,6,7
/home/pop/fichier1.txt,5,11
/home/pop/fichier7.txt,6,7
/home/pop/fichier9.txt,3,4
/home/pop/fichier11.txt,5,6
/home/pop/fichier2.txt,1,4
/home/pop/fichier6.txt,0,1
/home/pop/fichier4.txt,2,3
/home/pop/fichier5.txt,6,8
/home/pop/fichier2.txt,1,2
/home/pop/fichier2.txt,3,4
/home/pop/fichier4.txt,1,2
/home/pop/fichier10.txt,3,6
/home/pop/fichier9.txt,1,4
/home/pop/fichier11.txt,0,5
/home/pop/fichier3.txt,10,11
/home/pop/fichier12.txt,1,5
/home/pop/fichier2.txt,2,3
/home/pop/fichier7.txt,0,2
/home/pop/fichier1.txt,5,9
/home/pop/fichier3.txt,8,9
/home/pop/fichier10.txt,1,7
/home/pop/fichier11.txt,0,1
/home/pop/fichier6.txt,0,2
/home/pop/fichier1.txt,4,5
/home/pop/fichier9.txt,2,5
/home/pop/fichier11.txt,3,6
/home/pop/fichier1.txt,8,12
/home/pop/fichier8.txt,3,4
/home/pop/fichier9.txt,2,4
/home/pop/fichier11.txt,1,4
/home/pop/fichier12.txt,4,5
/home/pop/fichier8.txt,2,6
/home/pop/fichier8.txt,0,2
/home/pop/fichier7.txt,0,3
/home/pop/fichier6.txt,0,2
/home/pop/fichier2.txt,0,4
/home/pop/fichier9.txt,0,1
/home/pop/fichier4.txt,0,2
/home/pop/fichier9.txt,3,5
/home/pop/fichier2.txt,2,4
/home/pop/fichier7.txt,6,8
/home/pop/fichier8.txt,3,5
/home/pop/fichier6.txt,0,2
/home/pop/fichier9.txt,2,3
/home/pop/fichier4.txt,0,2
/home/pop/fichier8.txt,4,5
/home/pop/fichier9.txt,0,5
/home/pop/fichier4.txt,0,2
/home/pop/fichier3.txt,1,8
/home/pop/fichier4.txt,1,2
/home/pop/fichier7.txt,0,1
/home/pop/fichier3.txt,2,4
/home/pop/fichier6.txt,1,2
/home/pop/fichier11.txt,1,3
/home/pop/fichier12.txt,3,4
/home/pop/fichier3.txt,5,9
/home/pop/fichier9.txt,2,5
/home/pop/fichier2.txt,1,3
/home/pop/fichier11.txt,4,8
/home/pop/fichier6.txt,0,1
/home/pop/fichier12.txt,1,5
/home/pop/fichier3.txt,2,9
/home/pop/fichier12.txt,2,4
/home/pop/fichier1.txt,0,12
/home/pop/fichier3.txt,10,11
/home/pop/fichier12.txt,3,5
/home/pop/fichier4.txt,0,3
/home/pop/fichier10.txt,2,6
/home/pop/fichier9.txt,2,4
/home/pop/fichier3.txt,2,3
/home/pop/fichier2.txt,1,2
/home/pop/fichier12.txt,0,5
/home/pop/fichier8.txt,5,6
/home/pop/fichier4.txt,0,1
/home/pop/fichier9.txt,0,4
/home/pop/fichier5.txt,0,7
/home/pop/fichier10.txt,5,6
/home/pop/fichier5.txt,2,3
/home/pop/fichier6.txt,0,1
/home/pop/fichier4.txt,1,3
/home/pop/fichier6.txt,0,1
/home/pop/fichier7.txt,3,7
/home/pop/fichier8.txt,3,5
/home/pop/fichier1.txt,2,5
/home/pop/fichier10.txt,6,7
/home/pop/fichier4.txt,0,3
/home/pop/fichier9.txt,1,4
/home/pop/fichier11.txt,5,6
/home/pop/fichier6.txt,0,1
/home/pop/fichier10.txt,1,5
/home/pop/fichier9.txt,2,5
/home/pop/fichier4.txt,2,3
/home/pop/fichier3.txt,6,7
/home/pop/fichier7.txt,1,2
/home/pop/fichier9.txt,1,4
/home/pop/fichier5.txt,6,7
/home/pop/fichier2.txt,3,4
/home/pop/fichier7.txt,0,2
/home/pop/fichier9.txt,4,5
/home/pop/fichier12.txt,0,4
/home/pop/fichier1.txt,5,6
/home/pop/fichier12.txt,3,4
/home/pop/fichier10.txt,4,7
/home/pop/fichier12.txt,2,4
/home/pop/fichier3.txt,1,6
/home/pop/fichier9.txt,1,3
/home/pop/fichier7.txt,4,7
/home/pop/fichier8.txt,0,2
/home/pop/fichier1.txt,5,8
/home/pop/fichier6.txt,0,1
/home/pop/fichier5.txt,1,7
/home/pop/fichier3.txt,8,9
/home/pop/fichier3.txt,0,5
/home/pop/fichier12.txt,2,3
/home/pop/fichier5.txt,7,8
/home/pop/fichier10.txt,4,7
/home/pop/fichier3.txt,10,11
/home/pop/fichier3.txt,8,11
/home/pop/fichier5.txt,6,7
/home/pop/fichier5.txt,4,8
/home/pop/fichier8.txt,1,3
/home/pop/fichier2.txt,1,4
/home/pop/fichier8.txt,3,5
/home/pop/fichier7.txt,7,8
/home/pop/fichier6.txt,0,2
/home/pop/fichier1.txt,11,12
/home/pop/fichier6.txt,1,2
/home/pop/fichier10.txt,4,5
/home/pop/fichier5.txt,1,7
/home/pop/fichier3.txt,0,11
/home/pop/fichier6.txt,0,2
/home/pop/fichier1.txt,6,10
/home/pop/fichier12.txt,3,5
/home/pop/fichier4.txt,0,3
/home/pop/fichier10.txt,6,7
/home/pop/fichier9.txt,1,4
/home/pop/fichier9.txt,3,5
/home/pop/fichier12.txt,0,5
/home/pop/fichier1.txt,7,9
/home/pop/fichier7.txt,1,4
/home/pop/fichier10.txt,1,3
/home/pop/fichier10.txt,3,7
/home/pop/fichier1.txt,11,12
/home/pop/fichier1.txt,2,9
/home/pop/fichier12.txt,1,5
/home/pop/fichier5.txt,3,7
/home/pop/fichier11.txt,3,7
/home/pop/fichier3.txt,3,4
/home/pop/fichier9.txt,0,4
/home/pop/fichier2.txt,2,3
/home/pop/fichier11.txt,2,4
/home/pop/fichier9.txt,2,3
/home/pop/fichier4.txt,2,3
/home/pop/fichier9.txt,4,5
/home/pop/fichier3.txt,9,11
/home/pop/fichier7.txt,0,1
/home/pop/fichier10.txt,6,7
/home/pop/fichier5.txt,7,8
/home/pop/fichier3.txt,0,10
/home/pop/fichier9.txt,4,5
/home/pop/fichier10.txt,3,7
/home/pop/fichier3.txt,2,7
/home/pop/fichier10.txt,6,7
/home/pop/fichier5.txt,0,2
/home/pop/fichier4.txt,1,2
/home/pop/fichier5.txt,2,6
/home/pop/fichier3.txt,1,11
/home/pop/fichier11.txt,0,5
/home/pop/fichier5.txt,6,7
/home/pop/fichier3.txt,8,9
/home/pop/fichier8.txt,1,5
/home/pop/fichier4.txt,1,2
/home/pop/fichier1.txt,0,3
/home/pop/fichier3.txt,4,5
/home/pop/fichier10.txt,5,7
/home/pop/fichier10.txt,2,3
/home/pop/fichier5.txt,2,8
/home/pop/fichier1.txt,0,12
/home/pop/fichier2.txt,2,3
/home/pop/fichier6.txt,1,2
/home/pop/fichier2.txt,2,4
/home/pop/fichier4.txt,0,3
/home/pop/fichier8.txt,2,5
/home/pop/fichier4.txt,1,3
/home/pop/fichier4.txt,2,3
/home/pop/fichier3.txt,4,11
/home/pop/fichier2.txt,2,4
/home/pop/fichier8.txt,4,5
/home/pop/fichier4.txt,1,2
/home/pop/fichier7.txt,4,6
/home/pop/fichier3.txt,4,6
/home/pop/fichier4.txt,2,3
/home/pop/fichier8.txt,1,2
/home/pop/fichier9.txt,2,4
/home/pop/fichier12.txt,4,5
/home/pop/fichier9.txt,3,4
/home/pop/fichier4.txt,2,3
/home/pop/fichier11.txt,3,7
/home/pop/fichier9.txt,3,4
/home/pop/fichier7.txt,4,8
/home/pop/fichier7.txt,3,5
/home/pop/fichier5.txt,1,8
/home/pop/fichier5.txt,7,8
/home/pop/fichier5.txt,1,4
/home/pop/fichier6.txt,1,2
/home/pop/fichier6.txt,0,2
/home/pop/fichier2.txt,1,4
/home/pop/fichier1.txt,10,11
/home/pop/fichier6.txt,1,2
/home/pop/fichier5.txt,0,2
/home/pop/fichier6.txt,1,2
/home/pop/fichier5.txt,0,2
/home/pop/fichier12.txt,3,4
/home/pop/fichier3.txt,9,11
/home/pop/fichier1.txt,10,12
/home/pop/fichier8.txt,4,6
/home/pop/fichier4.txt,1,3
/home/pop/fichier1.txt,8,9
/home/pop/fichier4.txt,2,3
/home/pop/fichier5.txt,6,8
/home/pop/fichier11.txt,1,5
/home/pop/fichier4.txt,1,3
/home/pop/fichier9.txt,0,3
/home/pop/fichier6.txt,1,2
/home/pop/fichier1.txt,6,7
/home/pop/fichier5.txt,0,7
/home/pop/fichier10.txt,6,7
/home/pop/fichier9.txt,2,5
/home/pop/fichier7.txt,1,6
/home/pop/fichier8.txt,2,3
/home/pop/fichier12.txt,0,4
/home/pop/fichier8.txt,2,5
/home/pop/fichier9.txt,0,1
/home/pop/fichier11.txt,2,7
/home/pop/fichier4.txt,1,2
/home/pop/fichier1.txt,2,10
/home/pop/fichier8.txt,3,5
/home/pop/fichier1.txt,6,11
/home/pop/fichier3.txt,6,10
/home/pop/fichier5.txt,1,7
/home/pop/fichier7.txt,1,4
/home/pop/fichier8.txt,5,6
/home/pop/fichier7.txt,7,8
/home/pop/fichier4.txt,2,3
/home/pop/fichier4.txt,1,3
/home/pop/fichier2.txt,0,2
/home/pop/fichier8.txt,3,4
/home/pop/fichier3.txt,7,10
/home/pop/fichier4.txt,2,3
/home/pop/fichier3.txt,4,8
/home/pop/fichier3.txt,0,1
/home/pop/fichier5.txt,7,8
/home/pop/fichier9.txt,0,4
/home/pop/fichier1.txt,2,9
/home/pop/fichier7.txt,6,8
/home/pop/fichier1.txt,5,12
/home/pop/fichier5.txt,4,7
/home/pop/fichier5.txt,4,5
/home/pop/fichier8.txt,0,6
/home/pop/fichier12.txt,1,4
/home/pop/fichier6.txt,0,2
/home/pop/fichier1.txt,3,7
/home/pop/fichier2.txt,0,4
/home/pop/fichier1.txt,3,10
/home/pop/fichier4.txt,0,3
/home/pop/fichier3.txt,4,9
/home/pop/fichier8.txt,4,5
/home/pop/fichier3.txt,5,8
/home/pop/fichier11.txt,5,6
/home/pop/fichier5.txt,0,1
/home/pop/fichier1.txt,6,8
/home/pop/fichier6.txt,1,2
/home/pop/fichier7.txt,3,8
/home/pop/fichier2.txt,0,4
/home/pop/fichier8.txt,5,6
/home/pop/fichier10.txt,5,7
/home/pop/fichier1.txt,2,6
/home/pop/fichier3.txt,3,6
/home/pop/fichier12.txt,1,4
/home/pop/fichier2.txt,1,2
/home/pop/fichier11.txt,3,5
/home/pop/fichier8.txt,4,5
/home/pop/fichier3.txt,10,11
/home/pop/fichier7.txt,1,2
/home/pop/fichier5.txt,4,6
/home/pop/fichier3.txt,4,11
/home/pop/fichier3.txt,7,10
/home/pop/fichier4.txt,2,3
/home/pop/fichier2.txt,2,3
/home/pop/fichier1.txt,6,9
/home/pop/fichier10.txt,4,5
/home/pop/fichier10.txt,1,3
/home/pop/fichier10.txt,5,7
/home/pop/fichier3.txt,2,3
/home/pop/fichier5.txt,5,8
/home/pop/fichier3.txt,6,11
/home/pop/fichier7.txt,1,7
/home/pop/fichier12.txt,4,5
/home/pop/fichier7.txt,2,5
/home/pop/fichier6.txt,1,2
/home/pop/fichier3.txt,6,9
/home/pop/fichier12.txt,0,2
/home/pop/fichier6.txt,1,2
/home/pop/fichier8.txt,3,5
/home/pop/fichier5.txt,0,5
/home/pop/fichier10.txt,6,7
/home/pop/fichier7.txt,5,7
/home/pop/fichier11.txt,1,4
/home/pop/fichier7.txt,1,8
/home/pop/fichier2.txt,0,2
/home/pop/fichier2.txt,1,3
/home/pop/fichier9.txt,2,4
/home/pop/fichier11.txt,7,8
/home/pop/fichier9.txt,3,5
/home/pop/fichier12.txt,0,3
/home/pop/fichier9.txt,4,5
/home/pop/fichier11.txt,0,5
/home/pop/fichier3.txt,6,9
/home/pop/fichier7.txt,1,6
/home/pop/fichier12.txt,3,4
/home/pop/fichier12.txt,1,5
/home/pop/fichier11.txt,1,5
/home/pop/fichier11.txt,1,6
/home/pop/fichier1.txt,5,8
/home/pop/fichier11.txt,6,8
/home/pop/fichier3.txt,1,3
/home/pop/fichier12.txt,0,1
/home/pop/fichier2.txt,0,1
/home/pop/fichier2.txt,2,4
/home/pop/fichier11.txt,2,3
/home/pop/fichier6.txt,1,2
/home/pop/fichier10.txt,5,7
/home/pop/fichier10.txt,6,7
/home/pop/fichier6.txt,0,1
/home/pop/fichier2.txt,0,1
/home/pop/fichier11.txt,6,7
/home/pop/fichier4.txt,2,3
/home/pop/fichier5.txt,2,4
/home/pop/fichier5.txt,4,6
/home/pop/fichier9.txt,1,3
/home/pop/fichier8.txt,0,6
/home/pop/fichier8.txt,1,2
/home/pop/fichier4.txt,1,2
/home/pop/fichier6.txt,0,1
/home/pop/fichier3.txt,0,7
/home/pop/fichier9.txt,4,5
/home/pop/fichier11.txt,2,8
/home/pop/fichier6.txt,0,2
/home/pop/fichier2.txt,2,3
/home/pop/fichier7.txt,2,5
/home/pop/fichier9.txt,2,4
/home/pop/fichier2.txt,0,1
/home/pop/fichier2.txt,2,4
/home/pop/fichier4.txt,1,2
/home/pop/fichier7.txt,7,8
/home/pop/fichier9.txt,3,5
/home/pop/fichier8.txt,2,3
/home/pop/fichier6.txt,0,1
/home/pop/fichier8.txt,4,5
/home/pop/fichier8.txt,3,4
/home/pop/fichier7.txt,1,6
/home/pop/fichier2.txt,0,4
/home/pop/fichier4.txt,0,1
/home/pop/fichier2.txt,3,4
/home/pop/fichier2.txt,3,4
/home/pop/fichier8.txt,3,4
/home/pop/fichier1.txt,0,3
/home/pop/fichier11.txt,4,8
/home/pop/fichier11.txt,7,8
/home/pop/fichier10.txt,3,7
/home/pop/fichier8.txt,1,2
/home/pop/fichier6.txt,1,2
/home/pop/fichier1.txt,11,12
/home/pop/fichier10.txt,6,7
/home/pop/fichier10.txt,2,7
/home/pop/fichier7.txt,1,3
/home/pop/fichier1.txt,2,3
/home/pop/fichier8.txt,0,1
/home/pop/fichier5.txt,1,4
/home/pop/fichier12.txt,4,5
/home/pop/fichier3.txt,4,7
/home/pop/fichier11.txt,6,7
/home/pop/fichier1.txt,0,6
/home/pop/fichier11.txt,0,1
/home/pop/fichier12.txt,0,3
/home/pop/fichier7.txt,2,7
/home/pop/fichier5.txt,3,8
/home/pop/fichier6.txt,0,2
/home/pop/fichier7.txt,7,8
/home/pop/fichier8.txt,4,6
/home/pop/fichier2.txt,2,3
/home/pop/fichier3.txt,9,11
/home/pop/fichier7.txt,1,7
/home/pop/fichier8.txt,4,5
/home/pop/fichier12.txt,3,5
/home/pop/fichier5.txt,2,6
/home/pop/fichier12.txt,1,2
/home/pop/fichier11.txt,0,7
